"experiment_id","waveform","fish_species","fish_id","behavior","time_from","time_to","type","voltage","experiment_timestamp","breathing_rate_start","water_conductivity","water_temperature","breathing_rate_end","meta_behavior","standard_length","total_length","height","volume","Fangdatum","t.Pulse","Frequency","N.Pulses.Group","t.Gap","DutyCycle","usage","field_strength","c_w","p_d","p_t"
495,"V5","Chub","18","LIGHT UNDULATION",120,155.98,"interval",15.2,"2021-04-26 16:26:34",86,329,14,116,"Twitch",101,122,22,30.8612469369801,"2021-04-23","1","30",NA,NA,"0.03",1,0.2301616,264.602539861692,14.0171507630656,11.8400453435175
495,"V5","Chub","18","LIGHT UNDULATION",161,182.347,"interval",18.8,"2021-04-26 16:26:34",86,329,14,116,"Twitch",101,122,22,30.8612469369801,"2021-04-23","1","30",NA,NA,"0.03",1,0.2890504,264.602539861692,22.1075775934304,18.6738892636624
495,"V5","Chub","18","JERKING",127,127.15,"point",12.7,"2021-04-26 16:26:34",86,329,14,116,"Twitch",101,122,22,30.8612469369801,"2021-04-23","1","30",NA,NA,"0.03",1,0.1892666,264.602539861692,9.47855140120726,8.00636878907417
496,"VB1","Chub","24","BURST SWIMMING",164,164.717,"point",14.4,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.2170752,264.602539861692,12.4685062760581,10.5319320716341
496,"VB1","Chub","24","BURST SWIMMING",181,181.334,"point",15.8,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.2399764,264.602539861692,15.238109025835,12.8713677169504
496,"VB1","Chub","24","BURST SWIMMING",137,137.087,"point",12.7,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.1892666,264.602539861692,9.47855140120726,8.00636878907417
496,"VB1","Chub","24","BURST SWIMMING",226,226.32,"point",26.2,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.4100996,264.602539861692,44.5013001942856,37.5894802768457
496,"VB1","Chub","24","BURST SWIMMING",161,161.774,"point",15.2,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.2301616,264.602539861692,14.0171507630656,11.8400453435175
496,"VB1","Chub","24","BURST SWIMMING",139,139.222,"point",11.8,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.1745444,264.602539861692,8.06131418616704,6.80925297201301
496,"VB1","Chub","24","BURST SWIMMING",199,199.857,"point",20,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.30868,264.602539861692,25.2122144055513,21.2963223994694
496,"VB1","Chub","24","BURST SWIMMING",175,175.357,"point",17.9,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.2743282,264.602539861692,19.9129185037458,16.820098605728
496,"VB1","Chub","24","BURST SWIMMING",162,162.574,"point",15.2,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.2301616,264.602539861692,14.0171507630656,11.8400453435175
496,"VB1","Chub","24","BURST SWIMMING",225,225.447,"point",26.2,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.4100996,264.602539861692,44.5013001942856,37.5894802768457
496,"VB1","Chub","24","BURST SWIMMING",136,136.165,"point",13.1,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.1958098,264.602539861692,10.1452524015908,8.56951961826474
496,"VB1","Chub","24","BURST SWIMMING",208,208.818,"point",19.1,"2021-04-26 17:14:26",110,329,14,104,"Strong",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.2939578,264.602539861692,22.8646198651169,19.3133498056255
496,"VB1","Chub","24","LIGHT UNDULATION",94,255.64,"interval",8,"2021-04-26 17:14:26",110,329,14,104,"Twitch",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.112384,264.602539861692,3.34197332932593,2.82290719596936
496,"VB1","Chub","24","UNCONTROLLED",254,254.378,"point",25.8,"2021-04-26 17:14:26",110,329,14,104,"Uncontrolled",89,107,20,21.5808565745697,"2021-04-23","2","24",12,18,"0.048",1,0.4035564,264.602539861692,43.0925790439682,36.3995578326868
497,"VB2","Trout","28","FIN",68,109.369,"interval",8.2,"2021-04-27 08:03:00",126,331,13.4,126,"Twitch",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.1156556,263.06677538189,3.51883848644028,2.97910726163465
497,"VB2","Trout","28","BURST SWIMMING",250,250.714,"point",31.5,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.496797,263.06677538189,64.9267898209539,54.9681014845047
497,"VB2","Trout","28","BURST SWIMMING",107,107.206,"point",16,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.243248,263.06677538189,15.5655531114874,13.1780564764432
497,"VB2","Trout","28","BURST SWIMMING",330,330.736,"point",42.2,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.6718276,263.06677538189,118.735800467833,100.523705976503
497,"VB2","Trout","28","BURST SWIMMING",226,226.937,"point",27,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.423186,263.06677538189,47.1116792888714,39.8855322340358
497,"VB2","Trout","28","BURST SWIMMING",250,250.998,"point",31.5,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.496797,263.06677538189,64.9267898209539,54.9681014845047
497,"VB2","Trout","28","UNCONTROLLED",340,340.351,"point",38.3,"2021-04-27 08:03:00",126,331,13.4,126,"Uncontrolled",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.6080314,263.06677538189,97.2563612349886,82.3388550261141
497,"VB2","Trout","28","BURST SWIMMING",238,238.185,"point",28.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.4542662,263.06677538189,54.2858758812181,45.9593265405984
497,"VB2","Trout","28","HEAVY UNDULATION",186,263.491,"interval",22.1,"2021-04-27 08:03:00",126,331,13.4,126,"Twitch",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.3430318,263.06677538189,30.9552820720192,26.207257298698
497,"VB2","Trout","28","BURST SWIMMING",264,264.284,"point",34.3,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5425994,263.06677538189,77.450570250089,65.5709425536035
497,"VB2","Trout","28","BURST SWIMMING",225,225.835,"point",27,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.423186,263.06677538189,47.1116792888714,39.8855322340358
497,"VB2","Trout","28","BURST SWIMMING",212,212.169,"point",25.5,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.398649,263.06677538189,41.8068416400112,35.3943683393554
497,"VB2","Trout","28","BURST SWIMMING",238,238.518,"point",28.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.4542662,263.06677538189,54.2858758812181,45.9593265405984
497,"VB2","Trout","28","BURST SWIMMING",290,290.603,"point",37.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.6014882,263.06677538189,95.1744169319386,80.5762463086536
497,"VB2","Trout","28","BURST SWIMMING",277,277.712,"point",34.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5524142,263.06677538189,80.2778381913638,67.9645546750166
497,"VB2","Trout","28","BURST SWIMMING",277,277.376,"point",34.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5524142,263.06677538189,80.2778381913638,67.9645546750166
497,"VB2","Trout","28","BURST SWIMMING",266,266.981,"point",33.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5360562,263.06677538189,75.5938819571725,63.9990393254973
497,"VB2","Trout","28","LIGHT UNDULATION",109,186.506,"interval",15.4,"2021-04-27 08:03:00",126,331,13.4,126,"Twitch",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.2334332,263.06677538189,14.3347871420342,12.1360695108295
497,"VB2","Trout","28","BURST SWIMMING",212,212.439,"point",25.5,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.398649,263.06677538189,41.8068416400112,35.3943683393554
497,"VB2","Trout","28","BURST SWIMMING",107,107.423,"point",16,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.243248,263.06677538189,15.5655531114874,13.1780564764432
497,"VB2","Trout","28","HEAVY UNDULATION",299,302.09,"interval",35.2,"2021-04-27 08:03:00",126,331,13.4,126,"Twitch",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5573216,263.06677538189,81.7104781378562,69.1774515113875
497,"VB2","Trout","28","BURST SWIMMING",264,264.102,"point",34.3,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5425994,263.06677538189,77.450570250089,65.5709425536035
497,"VB2","Trout","28","BURST SWIMMING",330,330.431,"point",42.2,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.6718276,263.06677538189,118.735800467833,100.523705976503
497,"VB2","Trout","28","BURST SWIMMING",303,303.571,"point",36.7,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5818586,263.06677538189,89.0637376288685,75.4028434498846
497,"VB2","Trout","28","LIGHT UNDULATION",264,299.262,"interval",34.3,"2021-04-27 08:03:00",126,331,13.4,126,"Twitch",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5425994,263.06677538189,77.450570250089,65.5709425536035
497,"VB2","Trout","28","BURST SWIMMING",226,226.215,"point",27,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.423186,263.06677538189,47.1116792888714,39.8855322340358
497,"VB2","Trout","28","LIGHT UNDULATION",302,341.026,"interval",35.9,"2021-04-27 08:03:00",126,331,13.4,126,"Twitch",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.5687722,263.06677538189,85.1025794318886,72.0492609553825
497,"VB2","Trout","28","BURST SWIMMING",291,291.184,"point",37.9,"2021-04-27 08:03:00",126,331,13.4,126,"Strong",112,130,25,33.1830724035422,"2021-04-23","0.3","25",5,7,"0.0075",1,0.6014882,263.06677538189,95.1744169319386,80.5762463086536
498,"V1","Trout","15","JERKING",256,256.12,"point",27.7,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4346366,263.588232853572,49.7941826425408,42.1238672682015
498,"V1","Trout","15","FIN",54,74.746,"interval",4.9,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.0616742,263.588232853572,1.00261239209411,0.848169586981921
498,"V1","Trout","15","JERKING",268,268.245,"point",31,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.488618,263.588232853572,62.9310447825872,53.2371220248969
498,"V1","Trout","15","JERKING",278,278.159,"point",29.8,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4689884,263.588232853572,57.976263271329,49.045576996003
498,"V1","Trout","15","BURST SWIMMING",215,215.669,"point",26.2,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4100996,263.588232853572,44.3307123356766,37.5019920647818
498,"V1","Trout","15","BURST SWIMMING",213,213.831,"point",26.7,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4182786,263.588232853572,46.1166030861671,39.0127835054049
498,"V1","Trout","15","JERKING",360,360.762,"point",40.2,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.6391116,263.588232853572,107.666208328872,91.0812634775788
498,"V1","Trout","15","BURST SWIMMING",196,196.241,"point",19.2,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.2955936,263.588232853572,23.0311737675478,19.483442750323
498,"V1","Trout","15","BURST SWIMMING",187,187.039,"point",19.8,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.3054084,263.588232853572,24.586005480154,20.7987675776504
498,"V1","Trout","15","BURST SWIMMING",216,216.417,"point",25.7,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4019206,263.588232853572,42.5800876036502,36.0210342513422
498,"V1","Trout","15","BURST SWIMMING",227,227.24,"point",24.8,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.3871984,263.588232853572,39.5178334525325,33.4304909276533
498,"V1","Trout","15","HEAVY UNDULATION",83,409.696,"interval",8.1,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.1140198,263.588232853572,3.42678272022055,2.89891976939922
498,"V1","Trout","15","UNCONTROLLED",409,409.214,"point",44.1,"2021-04-27 08:22:30",108,331,13.5,106,"Uncontrolled",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.7029078,263.588232853572,130.233509424945,110.172288684214
498,"V1","Trout","15","LIGHT UNDULATION",74,82.966,"interval",5.9,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.0780322,263.588232853572,1.60499513839123,1.35776105938007
498,"V1","Trout","15","BURST SWIMMING",232,232.901,"point",23.6,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.3675688,263.588232853572,35.6125686507683,30.1267946437394
498,"V1","Trout","15","JERKING",363,363.48,"point",42.5,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.676735,263.588232853572,120.715571592198,102.120497718755
498,"V1","Trout","15","JERKING",274,274.145,"point",28.5,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.447723,263.588232853572,52.8378124208165,44.6986551247271
498,"V1","Trout","15","JERKING",253,253.053,"point",28.2,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4428156,263.588232853572,51.6858714484239,43.7241595903749
498,"V1","Trout","15","JERKING",394,394.918,"point",42,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.668556,263.588232853572,117.81527465824,99.666963659134
498,"V1","Trout","15","JERKING",262,262.628,"point",26.7,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.4182786,263.588232853572,46.1166030861671,39.0127835054049
498,"V1","Trout","15","BURST SWIMMING",188,188.259,"point",19.6,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.3021368,263.588232853572,24.0620856796643,20.3555525881919
498,"V1","Trout","15","JERKING",268,268.016,"point",31,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.488618,263.588232853572,62.9310447825872,53.2371220248969
498,"V1","Trout","15","BURST SWIMMING",164,164.721,"point",19.9,"2021-04-27 08:22:30",108,331,13.5,106,"Strong",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.3070442,263.588232853572,24.8500813415066,21.0221650900107
498,"V1","Trout","15","JERKING",395,395.402,"point",41.9,"2021-04-27 08:22:30",108,331,13.5,106,"Twitch",129,150,33,58.3158136322605,"2021-04-23","2","10",NA,NA,"0.02",1,0.6669202,263.588232853572,117.239447193664,99.1798368824719
499,"V2","Trout","19","UNCONTROLLED",381,381.211,"point",44,"2021-04-27 08:36:24",118,331,13.6,104,"Uncontrolled",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.701272,264.110723971158,129.885010450041,109.792016560826
499,"V2","Trout","19","BURST SWIMMING",377,377.649,"point",44.5,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.709451,264.110723971158,132.932400118904,112.367980144551
499,"V2","Trout","19","BURST SWIMMING",285,285.461,"point",35.5,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.562229,264.110723971158,83.4857823960843,70.5706714859913
499,"V2","Trout","19","BURST SWIMMING",368,368.176,"point",41.7,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.6636486,264.110723971158,116.322144669738,98.3273034333933
499,"V2","Trout","19","LIGHT UNDULATION",78,192.938,"interval",8.9,"2021-04-27 08:36:24",118,331,13.6,104,"Twitch",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.1271062,264.110723971158,4.26696917964475,3.6068761838864
499,"V2","Trout","19","LIGHT UNDULATION",280,349.701,"interval",31.1,"2021-04-27 08:36:24",118,331,13.6,104,"Twitch",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.4902538,264.110723971158,63.4786925137285,53.6586449473905
499,"V2","Trout","19","BURST SWIMMING",294,294.941,"point",33.3,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.5262414,264.110723971158,73.1401857140845,61.8255213081064
499,"V2","Trout","19","BURST SWIMMING",143,143.391,"point",22.8,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.3544824,264.110723971158,33.1875651116894,28.0535042937662
499,"V2","Trout","19","BURST SWIMMING",352,352.208,"point",40.9,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.6505622,264.110723971158,111.779892318706,94.4877299243335
499,"V2","Trout","19","BURST SWIMMING",332,332.235,"point",38.1,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.6047598,264.110723971158,96.5943813106497,81.6513920720728
499,"V2","Trout","19","BURST SWIMMING",322,322.891,"point",35.9,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.5687722,264.110723971158,85.4402986957981,72.2228273829885
499,"V2","Trout","19","BURST SWIMMING",305,305.092,"point",34.9,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.5524142,264.110723971158,80.59641105488,68.128281058915
499,"V2","Trout","19","FIN",40,49.22,"interval",4.7,"2021-04-27 08:36:24",118,331,13.6,104,"Twitch",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.0584026,264.110723971158,0.900845677677118,0.761486357968286
499,"V2","Trout","19","BURST SWIMMING",326,326.781,"point",39.6,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.6292968,264.110723971158,104.591666391346,88.4115105259203
499,"V2","Trout","19","BURST SWIMMING",260,260.682,"point",33.4,"2021-04-27 08:36:24",118,331,13.6,104,"Strong",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.5278772,264.110723971158,73.5955990207926,62.2104829379271
499,"V2","Trout","19","FIN",52,78.251,"interval",6,"2021-04-27 08:36:24",118,331,13.6,104,"Twitch",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.079668,264.110723971158,1.67630818309851,1.41698611073054
499,"V2","Trout","19","HEAVY UNDULATION",193,280.08,"interval",23.8,"2021-04-27 08:36:24",118,331,13.6,104,"Twitch",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.3708404,264.110723971158,36.3211940484979,30.7023660749175
499,"V2","Trout","19","HEAVY UNDULATION",349,382.226,"interval",42.6,"2021-04-27 08:36:24",118,331,13.6,104,"Twitch",89.5,103,20.5,17.0811926867412,"2021-04-23","4","10",NA,NA,"0.04",1,0.6783708,264.110723971158,121.540306490983,102.738224348055
500,"V4","Trout","25","BURST SWIMMING",298,298.551,"point",22.8,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.3544824,263.588232853572,33.1219100420109,28.0197980614505
500,"V4","Trout","25","BURST SWIMMING",305,305.604,"point",21.6,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.3348528,263.588232853572,29.5551990175029,25.0025045984979
500,"V4","Trout","25","BURST SWIMMING",467,467.68,"point",46.4,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.7405312,263.588232853572,144.548217430766,122.281953468732
500,"V4","Trout","25","JERKING",343,343.749,"point",27.9,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.4379082,263.588232853572,50.5466262426783,42.7604041618088
500,"V4","Trout","25","FIN",289,331.279,"interval",20.6,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.3184948,263.588232853572,26.7381103116552,22.619361338978
500,"V4","Trout","25","BURST SWIMMING",298,298.901,"point",22.8,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.3544824,263.588232853572,33.1219100420109,28.0197980614505
500,"V4","Trout","25","LIGHT UNDULATION",441,532.498,"interval",40.5,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.644019,263.588232853572,109.325979967149,92.4853632433728
500,"V4","Trout","25","BURST SWIMMING",468,468.117,"point",46.4,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.7405312,263.588232853572,144.548217430766,122.281953468732
500,"V4","Trout","25","BURST SWIMMING",336,336.17,"point",29.1,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.4575378,263.588232853572,55.1797816655432,46.6798665107895
500,"V4","Trout","25","LIGHT UNDULATION",179,219.141,"interval",9,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.128742,263.588232853572,4.36884384127177,3.69586542681808
500,"V4","Trout","25","FIN",153,179.372,"interval",6.3,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.0845754,263.588232853572,1.88544617758996,1.59501131078481
500,"V4","Trout","25","JERKING",388,388.304,"point",35.3,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.5589574,263.588232853572,82.353761204618,69.6679556108782
500,"V4","Trout","25","BURST SWIMMING",429,429.686,"point",41.1,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.6538338,263.588232853572,112.683610543644,95.3257830923192
500,"V4","Trout","25","JERKING",390,390.558,"point",34.7,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.5491426,263.588232853572,79.4870336051444,67.2428198523257
500,"V4","Trout","25","FIN",219,245.957,"interval",14.1,"2021-04-27 08:55:33",116,331,13.5,94,"Twitch",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.2121678,263.588232853572,11.8654705239031,10.0377088024865
500,"V4","Trout","25","BURST SWIMMING",350,350.122,"point",30.3,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.4771674,263.588232853572,60.0160693547617,50.771170552347
500,"V4","Trout","25","BURST SWIMMING",306,306.029,"point",21.6,"2021-04-27 08:55:33",116,331,13.5,94,"Strong",95,112,23,22.6596794918125,"2021-04-23","1","20",NA,NA,"0.02",1,0.3348528,263.588232853572,29.5551990175029,25.0025045984979
